id|text|created|source
168960772335087616|Katy perry is gonna bring back the hair crimp. Although i would deny it in persin, im kinda ok with this! #grammys|1329118361|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168960805222612992|Instead of having Nicki Minaj pretending to be Lady Gaga, they should have just had Gaga perform, I still love Nicki #Grammys|1329118369|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168960871484239872|RT @TwitFAKTA: Lady Gaga menciptakan lagu Just Dance hanya dalam waktu 10 menit #TwitFAKTA http://t.co/HXfQ4b7e|1329118385|<a href="http://www.towerheist.net/" rel="nofollow">Tower Heist Takeover, BlackBerry</a>
168961021006987264|katy perry..iloveyou..&lt;3|1329118421|web
168961147331018752|#ThatAnnoyingFeeling when you see a Lady GaGa outfit.|1329118451|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168961211164147713|@rainbowbtrfly I know right?? Adele is just simply amazing. And lady gaga is just well not.|1329118466|<a href="http://www.handmark.com" rel="nofollow">TweetCaster for iOS</a>
168961380551102467|RT @Kukuchingching Lady Gaga in Singapore May 2012. Or as I'd like to call it My Career's Going To The Dogs So I'm Going To South East Asia|1329118506|<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for iOS</a>
168962025056239616|So, we were talking about the people who won tonight, and how Lady Gaga didn't win anything, and this happened http://t.co/W88ldYai|1329118661|web
168962073840201729|@VixenKayMarie fuck thhat bitch she suck lady gaga should of got it|1329118672|web
168962097257000960|Fan kan inte köpa Katy Perrys "nya" låt... Blir tammefan galen!!!|1329118677|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168962418419040256|#nowplaying #katyperry ~ KATY PERRY ! The one that got away !!! Radio TEDDY - In #Schwerin #Mecklenburg #GER auf 102.9|1329118754|<a href="http://www.radioteddy.de" rel="nofollow">Radio Teddy Music App</a>
168962698682445825|Lady gaga looked uglier than ever wait she already is so she made it worst glad she didn't win a grammy|1329118821|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168962782304284672|#nowplaying Katy Perry – Last Friday Night|1329118841|web
168963139180838912|@candacecbure  katy perry too.|1329118926|web
168963297914265600|@MissLizVicious @addthis  katy perry looked amazing to me.|1329118964|web
168963460250607616|Just met Katy Perry at the EMI party!! She's so sweet. She loved mine and @mandymooring's outfits too! Omg. #shaking|1329119002|<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for iOS</a>
168963991111077888|Even Lady Gaga was shaking her head at Nicky Minaj's performance.... #grammys|1329119129|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168964154785398786|“@QtPattie: Nicki is crap, lady gaga is crap, & lil Wayne dresses like crap... WTF happened to real music & real artist?!! Lame!” I agree.|1329119168|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168964180517470208|Lady gaga is such a fucking moron. I hate her and that stupid thing on her face. GTFO. Everyones over your nonsense.|1329119174|<a href="http://www.tweetcaster.com" rel="nofollow">TweetCaster for Android</a>
168964186402062336|@SirKeithGass is this supposed to be like Katy Perry's song?|1329119175|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168964265154326528|"@Graaacevodo: Katy Perry looking like a top skank at Grammys!" WTAF! Katy Perry is PENG!!|1329119194|<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>
168964420440043521|i feel like i should love katy perrys new song but i really don't :(|1329119231|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168964512563732480|Love Katy Perry's turquoise hair &lt;3|1329119253|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168965030195376129|@itsjojo21 yes!!! I thought the same! She ain't lady gaga, that shit don't go with her|1329119377|<a href="http://www.tweetcaster.com" rel="nofollow">TweetCaster for Android</a>
168965083018444800|Definitely, she's such a try hard but still "Blah""@MrSamuelColt: Now are you guys with me when I say Katy Perry is so boring?"|1329119389|<a href="http://mobile.twitter.com" rel="nofollow">Mobile Web</a>
168965209573167105|Adele = Album of the Year over Bruno Mars & Lady Gaga? I don't think so! Best song; whtvs but best album. No way in Hell. #UberLame #Grammys|1329119419|<a href="http://www.tweetcaster.com" rel="nofollow">TweetCaster for Android</a>
168965273796354048|Nikki trying to b Lady Gaga? Confused but it was the only element like that in the #grammys so was it really shocking? Or am I just chilled?|1329119435|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168965688373936128|Snow white said when I was young "one day my prince will come so I wait for the date" Katy Perry-not like the movies|1329119533|<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>
168965810059087872|i like singing lady gaga in the shower|1329119563|web
168965914623086595|@shanedawson dude how come u r a big Minaj fan? I can't stand her. Katy Perry, I just want to have sex with her.|1329119587|<a href="http://www.nibirutech.com" rel="nofollow">TwitBird</a>
168966121230311424|http://t.co/QLN36LKm AWESOME KATY PERRY|1329119637|web
168966156470861824|Lady Gaga has won 163 awards out of 282 nominations in 3 years, including 5 Grammys, 14 VMAs, 8 EMAs and 14 Billboard Awards. Suck it Adele.|1329119645|<a href="http://www.tweetcaster.com" rel="nofollow">TweetCaster for Android</a>
168966185197633536|Aunque a muchos le caiga mal Lady Gaga, me gustan sus canciones, *pense que nuunca diria esto. Quiero su discoo. :O|1329119652|web
168966414265364480|"@SororityProblem: I still think someone needs to tell Nicki Minaj that Lady Gaga already happened." Aaamen|1329119707|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168966905539993600|oh iya lupa ,malam ini kan ada kencan sama Katy Perry|1329119824|web
168966931381104640|Katy Perry #Grammys.|1329119830|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168967382063267840|“@jessetyler: I am 100% confidant that Lady Gaga has not been able to blink once all night. #FaceNet” omg|1329119937|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168967411037503490|- J'comprends pas comment Katy Perry peut se faire une teinture bleu .. C'est horrible .|1329119944|<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>
168967452049408001|@Mr_GucciNIU she went crazy. She tryna be the black lady gaga and it isn't workin lol|1329119954|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168967700029247488|kan abg bercanda :( RT @nadyawulanda: Bukannya udh punya ya bg? RT "@irvan_octa: oh iya lupa ,malam ini kan ada kencan sama Katy Perry"|1329120013|web
168967719725703168|@samkmoore @simplyme10 If Katy Perry used the Grammys to perform a breakup song, lame. Like sharing your kid's report card at a PTA meeting.|1329120018|<a href="http://www.handmark.com" rel="nofollow">TweetCaster for iOS</a>
168967792836616192|@black_love143 nicki is worse cuz she's not original she's just the older black wanna be version of lady Gaga|1329120035|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168967932976693248|@Vampfan777 katy perry was amazing at the awards  last tonight.|1329120069|web
168967946201350144|Lady Gaga at the Grammy Awards 2012 http://t.co/AE7OTsjm|1329120073|web
168968395583266816|@Vampfan777 katy perry was amazing at the awards last night.|1329120179|web
168968446170771457|If I were Lady Gaga and I ran into Nikki Minaj after this, I'd be like, "hey, what's the deal, I thought we all agreed that was my schtick?"|1329120191|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168968460930527232|im gonna sing katy perry song in mr.Nazri clas this wednesday.|1329120195|web
168968857455828992|True that RT @DaRealAAnguiano: Glad to see Lady Gaga get shut out tonight at the Grammy's. Most overrated artist out there today.|1329120289|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168969023487361024|I know Adele's good but her lyrics don't make sense sometimes. I love Katy Perry but seriously, nobody can fight Bruno Marz. Not even close.|1329120329|web
168969191372759041|@Vampfan777  blue hair on katy perry is amazing....|1329120369|web
168969303494885376|(ʃ˘̩̩̩_˘̩̩̩ƪ)(ʃ˘̩̩̩_˘̩̩̩ƪ) RT @detikcom: Katy Perry & Lady Gaga Pulang dengan Tangan Hampa di Grammy Awards http://t.co/y8KpkGYt|1329120395|<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>
168969479785676800|Worse, the Grammys could not be. not only because Lady Gaga is not performing but also because it wasn't a single award.|1329120437|web
168969571313782784|@Vampfan777  i am a huge katy perry fan as you know!!! :)|1329120459|web
168969889934086144|@saraslovelemon terus dalem ny jaket kulit apa yaa?aq mau dress norak ah,meskipun g bakal senorak lady gaga juga haha|1329120535|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168970080145780736|let lady Gaga do that crazy shit|1329120581|<a href="http://www.tweetcaster.com" rel="nofollow">TweetCaster for Android</a>
168970368709701632|#GRAMMYS Nicki MINAJ's performance scared the shit outta me. WTF was that song about? NICKI MINAJ IS TRYING TO BE THE BLACK LADY GAGA|1329120649|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168970416759648256|“@ThePresObama: Lady Gaga is so pissed she's just gonna wear jeans and a t shirt tomorrow #Grammys”|1329120661|<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for iOS</a>
168970489300127744|@ThereMonzter oh mierda... pues suframos como Lady Gaga con el estudio haha.|1329120678|web
168970963340369920|Lady Gaga was still the best!!!!!!!! :D|1329120791|web
168971117892083712|Lady Gaga:"I'm sexy and I know it" Madonna:"I'm sixty and I know it"|1329120828|web
168971655195004928|Katy Perry's perfume smells really tempting. To get or not to get?|1329120956|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168971733490085889|แว่วๆ มาว่า อะเดล /เทเลอร์ สวิฟ ก็ได้รางวัล แกรมมี่ อวอดส์ ด้วยรึนี่ #แล้ว Katy perry แฟนเก๊าล่ะ|1329120975|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168972074944172032|@Vampfan777  katy perry is amazing :)|1329121056|web
